artist_id,artist_name,featured_artists,featured_video,full_title,header_image_thumbnail_url,header_image_url,lyrics,lyrics_state,release_date,release_date_for_display,song_art_image_thumbnail_url,song_art_image_url,title,title_with_featured
835,Michael Jackson,[],True,Billie Jean by Michael Jackson,https://images.genius.com/9ed845cfd193f95cf6bda189676591d1.300x300x1.jpg,https://images.genius.com/9ed845cfd193f95cf6bda189676591d1.1000x1000x1.jpg,"She was more like a beauty queen from a movie scene
I said, ""Don't mind, but what do you mean, I am the one
Who will dance on the floor in the round?""
She said I am the one
Who will dance on the floor, in the round
She told me her name was Billie Jean
As she caused a scene
Then every head turned with eyes that dreamed of being the one
Who will dance on the floor in the round

People always told me, ""Be careful of what you do
Don't go around breaking young girls' hearts"" (Hee-eeh)
And mother always told me, ""Be careful of who you love
And be careful of what you do (Oh-oh)
'Cause the lie becomes the truth"" (Oh-oh)

Billie Jean is not my lover
She's just a girl who claims that I am the one (Oh, baby)
But the kid is not my son, hoo!
She says I am the one (Oh, baby)
But the kid is not my son (Hee-hee-hee, no-no-no, hee-hee-hee)
Hoo!

For forty days and for forty nights, the law was on her side
But who can stand when she's in demand?
Her schemes and plans
'Cause we danced on the floor in the round, hee!
So take my strong advice, just remember to always think twice
(Don't think twice) Do think twice! (Ah-hoo!)
She told my baby we'd danced till three, then she looked at me
Then showed a photo of a baby crying, his eyes were like mine (Oh, no)
'Cause we danced on the floor in the round, baby
(Ooh, hee-hee-hee)

People always told me, ""Be careful of what you do
And don't go around breaking young girls' hearts""
(Don't break no hearts!) (Hee-hee)
She came and stood right by me
Then the smell of sweet perfume (Ha-oh)
This happened much too soon (Ha-oh, ha-ooh)
She called me to her room (Ha-oh, hoo!)

Billie Jean is not my lover (Hoo!)
She's just a girl who claims that I am the one
But the kid is not my son
No-no-no, no-no-no-no-no-no
Billie Jean is not my lover
She's just a girl who claims that I am the one (Oh baby)
But the kid is not my son (Oh, no, no)
She says I am the one (Oh baby)
But the kid is not my son (No, hee-hee)

Ah, hee-hee-hee
Hee! Hoo!

She says I am the one, but the kid is not my son
No-no-no, hoo! (Oh)
Billie Jean is not my lover
She's just a girl who claims that I am the one
But the kid is not my son
No-no-no, no-no-no-no
She says I am the one, but the kid is not my son (No-no-no)
She says I am the one (You know what you did)
She says he is my son (Breaking my heart babe)
She says I am the one

Billie Jean is not my lover
Billie Jean is not my lover
Billie Jean is not my lover
Billie Jean is not my lover
Billie Jean is not my lover (Don't call me Billie Jean)
Billie Jean is not my...",complete,1982-11-30,"November 30, 1982",https://images.genius.com/6d6f4e98e26c6a3b885132764820b352.300x300x1.jpg,https://images.genius.com/6d6f4e98e26c6a3b885132764820b352.953x953x1.jpg,Billie Jean,Billie Jean
835,Michael Jackson,[],False,Smooth Criminal by Michael Jackson,https://images.genius.com/b9bfb36a041733c7bbf67d24371b3353.300x300x1.jpg,https://images.genius.com/b9bfb36a041733c7bbf67d24371b3353.1000x1000x1.jpg,"As he came into the window
Was a sound of a crescendo
He came into her apartment
He left the bloodstains on the carpet
She ran underneath the table
He could see she was unable
So she ran into the bedroom
She was struck down, it was her doom

Annie, are you okay?
So, Annie, are you okay? Are you okay, Annie?
Annie, are you okay?
So, Annie, are you okay? Are you okay, Annie?
Annie, are you okay?
So, Annie, are you okay? Are you okay, Annie?
Annie, are you okay?
So, Annie, are you okay? Are you okay, Annie?

Annie, are you okay?
Will you tell us that you're okay?
There's a sound at the window
Then he struck you — a crescendo, Annie
He came into your apartment
Left the bloodstains on the carpet
And then you ran into the bedroom
You were struck down
It was your doom

Annie, are you okay?
So, Annie, are you okay? Are you okay, Annie?
Annie, are you okay?
So, Annie, are you okay? Are you okay, Annie?
Annie, are you okay?
So, Annie, are you okay? Are you okay, Annie?

You've been hit by—
You've been hit by—
A Smooth Criminal

So they came in to the outway
It was Sunday, what a black day
Every time I tried to find him
There were no clues, they’re behind him
And they end up never knowing
Who’s the suspect or what to expect
Mouth-to-mouth resuscitation
Sounding heartbeats, intimidation

Annie, are you okay?
So, Annie, are you okay? Are you okay, Annie?
Annie, are you okay?
So, Annie, are you okay? Are you okay, Annie?
Annie, are you okay?
Annie, are you okay? Are you okay?
Annie, are you okay?
So, Annie, are you okay? Are you okay, Annie?
Annie, are you okay?
So, Annie, are you okay? Are you okay, Annie?

Annie, are you okay?
Will you tell us that you're okay?
There's a sound at the window
Then he struck you — a crescendo, Annie
He came into your apartment
Left the bloodstains on the carpet
And then you ran into the bedroom
You were struck down
It was your doom

Annie, are you okay? Annie, are you okay?
Are you okay, Annie?

You've been hit by—
You've been struck by—
A Smooth Criminal

Okay, I want everybody to clear the area right now!

Annie, are you okay? (I don't know)
Will you tell us that you're okay? (I don't know)
There's a sound at the window (I don't know)
Then he struck you, a crescendo Annie? (I don't know)
He came into your apartment (I don't know)
Left bloodstains on the carpet (I don't know why, baby)
And then you ran into the bedroom (Help me)
You were struck down
It was your doom Annie (Dag gone it)
Annie are you okay? (Dag gone it-baby)
Will you tell us that you're okay? (Dag gone it-baby)
There's a sound at the window (Dag gone it-baby)
Then he struck you, a crescendo Annie
He came into your apartment, (Dag gone it)
Left bloodstains on the carpet
And then you ran into the bedroom
You were struck down (Dag gone it)
It was your doom Annie",complete,1988-10-21,"October 21, 1988",https://images.genius.com/855c88af95861ef86647c06ada63c735.300x300x1.jpg,https://images.genius.com/855c88af95861ef86647c06ada63c735.953x953x1.jpg,Smooth Criminal,Smooth Criminal
835,Michael Jackson,[],True,They Don't Care About Us by Michael Jackson,https://images.genius.com/ed7f9a530d141700545033d63e72cd85.300x300x1.jpg,https://images.genius.com/ed7f9a530d141700545033d63e72cd85.1000x1000x1.jpg,"All I want to say is that they don’t really care about us
Don’t worry what people say, we know the truth
All I want to say is that they don’t really care about us
Enough is enough of this garbage
All I want to say is that they don’t really care about us
(Overlapping voices)

Skin head, dead head
Everybody gone bad
Situation, aggravation
Everybody, allegation
In the suit, on the news
Everybody, dog food
Bang bang, shot dead
Everybody’s gone mad

All I wanna say is that
They don’t really care about us
All I wanna say is that
They don’t really care about us

Beat me, hate me
You can never break me
Will me, thrill me
You can never kill me
Jew me, sue me
Everybody do me
Kick me, kike me
Don’t you black or white me

All I wanna say is that
They don’t really care about us
All I wanna say is that
They don’t really care about us

Tell me, what has become of my life?
I have a wife and two children who love me
I am the victim of police brutality, now
I’m tired of being the victim of hate
You’re ripping me of my pride, oh, for God’s sake
I look to heaven to fulfill its prophecy, set me free

Skin head, dead head
Everybody’s gone bad
Trepidation, speculation
Everybody, allegation
In the suit, on the news
Everybody, dog food
Black male, blackmail
Throw the brother in jail

All I wanna say is that
They don’t really care about us
All I wanna say is that
They don’t really care about us

Tell me, what has become of my rights?
Am I invisible 'cause you ignore me?
Your proclamation promised me free liberty, now
I’m tired of being the victim of shame
They’re throwing me in a class with a bad name
I can’t believe this is the land from which I came
You know, I really do hate to say it
The government don’t wanna see
But if Roosevelt was livin'
He wouldn’t let this be, no, no

Skin head, dead head
Everybody’s gone bad
Situation, speculation
Everybody, litigation
Beat me, bash me
You can never trash me
Hit me, kick me
You can never get me

All I wanna say is that
They don’t really care about us
All I wanna say is that
They don’t really care about us

Some things in life
They just don’t wanna see
But if Martin Luther was livin’
He wouldn’t let this be, no, no
Skin head, dead head
Everybody’s gone bad
Situation, segregation
Everybody, allegation
In the suit, on the news
Everybody, dog food
Kick me, kike me
Don’t you wrong or right me

All I wanna say is that
They don’t really care about us
All I wanna say is that
They don’t really care about us
All I wanna say is that
They don’t really care about us
All I wanna say is that
They don’t really care about
All I wanna say is that
They don’t really care about
All I wanna say is that
They don’t really care about us",complete,1995-06-16,"June 16, 1995",https://images.genius.com/ed7f9a530d141700545033d63e72cd85.300x300x1.jpg,https://images.genius.com/ed7f9a530d141700545033d63e72cd85.1000x1000x1.jpg,They Don’t Care About Us,They Don't Care About Us
835,Michael Jackson,[],True,Man in the Mirror by Michael Jackson,https://images.genius.com/b9bfb36a041733c7bbf67d24371b3353.300x300x1.jpg,https://images.genius.com/b9bfb36a041733c7bbf67d24371b3353.1000x1000x1.jpg,"I'm gonna make a change
For once in my life
Gonna feel real good
Gonna make a difference
Gonna make it right
As I turn up the collar on my favorite winter coat
This wind is blowin' my mind
See the kids in the street, with not enough to eat
Who am I to be blind, pretending not to see their needs
A summer's disregard, a broken bottle top
And one man's soul
They follow each other on the wind, ya know
'Cause they got nowhere to go
That's why I want you to know

I'm starting with the man in the mirror
I'm asking him to change his ways
And no message could have been any clearer
If you wanna make the world a better place
Take a look at yourself and then make a change
Na-na-na na-na-na nana-nana

I've been a victim of a selfish kinda love
It's time that I realize
There are some with no home
Not a nickel to loan
Could it be really me pretending that they're not alone
A willow deeply scarred, somebody's broken heart
And a washed-out dream
They follow the pattern of the wind, ya see
'Cause they got no place to be
That's why I'm starting with me

I'm starting with the man in the mirror (Who?)
I'm asking him to change his ways (Who?)
And no message could have been any clearer
If you wanna make the world a better place
Take a look at yourself and then make a change
I'm starting with the man in the mirror (Who?)
I'm asking him to change his ways (Who?)
And no message could have been any clearer
If you wanna make the world a better place
Take a look at yourself and then make that change
I'm starting with the man in the mirror (Man in the mirror, oh yeah)
I'm asking him to change his ways (Change his ways)
(Come on, change)
And no message could have been any clearer

If you wanna make the world a better place
Take a look at yourself and then make the change
You gotta get it right, while you got the time
'Cause when you close your heart (You can't)
Then you close your mind (Close your, your mind!)

(That man, that man) I'm starting with the man in the mirror
(That man)
(Ooh!)
(That man, that man) I'm asking him to change his ways
(That man, the man)
(Change his ways, ooh!)
And no message could have been any clearer
If you want to make the world a better place
Take a look at yourself and then make that
(Take a look at yourself and then make that)
Change!

Woo, woo (Na-na-na na-na-na nana-nana) woo, woo, woo, woo, woo
Gonna feel real good (Oh yeah)
Yeah, yeah, yeah, yeah (Na-na-na na-na-na nana-nana)
Yeah, yeah, oh, oh no
I'm gonna make a change
It's gonna feel real good, Shamone (Change)
Just lift yourself, you know
You've got to stop it yourself, (Yeah) hoo!
(Make that change) I gotta make that change today, woo!
(Man in the mirror) You got to, you got to not pick yourself, brother, hoo! (Yeah)
You know (Make that change)
I've gotta get that man, that man (Man in the mirror)
You got to, you got to move, Shamone, Shamone
You got to stand up (Yeah) stand up (Make that change) stand up, stand up and lift yourself now (Man in the mirror)
Hoo, hoo, hoo! Ow! (Yeah, make that change)
Make that change, Shamone (Man in the mirror)
You know it, you know it, you know it, you know (Change)
Make that change!",complete,1988-01-16,"January 16, 1988",https://images.genius.com/5f300a134f36d755a3a7a94022d85714.300x298x1.jpg,https://images.genius.com/5f300a134f36d755a3a7a94022d85714.1000x994x1.jpg,Man in the Mirror,Man in the Mirror
835,Michael Jackson,[],False,Wanna Be Startin' Somethin' by Michael Jackson,https://images.genius.com/9ed845cfd193f95cf6bda189676591d1.300x300x1.jpg,https://images.genius.com/9ed845cfd193f95cf6bda189676591d1.1000x1000x1.jpg,"I said you want to be starting something
You got to be starting something
I said you want to be starting something
You got to be starting something
It's too high to get over (yeah, yeah)
You're too low to get under (yeah, yeah)
You're stuck in the middle (yeah, yeah)
And the pain is thunder (yeah, yeah)
It's too high to get over (yeah, yeah)
You're too low to get under (yeah, yeah)
You're stuck in the middle (yeah, yeah)
And the pain is thunder (yeah, yeah)

I took my baby to the doctor with a fever
But nothing he found
By the time this hit the street
They said she had a breakdown
Someone's always trying
To start my baby crying
Talking, squealing, lying
Saying you just want to be starting something

I said you want to be starting something
You got to be starting something
I said you want to be starting something
You got to be starting something
It's too high to get over (yeah, yeah)
You're too low to get under (yeah, yeah)
You're stuck in the middle (yeah, yeah)
And the pain is thunder (yeah, yeah)
It's too high to get over (yeah, yeah)
You're too low to get under (yeah, yeah)
You're stuck in the middle (yeah, yeah)
And the pain is thunder (yeah, yeah)

You love to pretend that you're good
When you're always up to no good
You really can't make him hate her
So your tongue became a razor
Someone's always trying
To keep my baby crying
Treacherous, cunning, declining
You got my baby crying (Hee)

I said you want to be starting something
You got to be starting something
I said you want to be starting something
You got to be starting something
It's too high to get over (yeah, yeah)
You're too low to get under (yeah, yeah)
You're stuck in the middle (yeah, yeah)
And the pain is thunder (yeah, yeah)
It's too high to get over (yeah, yeah)
You're too low to get under (yeah, yeah)
You're stuck in the middle (yeah, yeah)
And the pain is thunder (yeah, yeah)

You're a vegetable (You're a vegetable)
You're a vegetable (You're a vegetable)
Still they hate you (Still they hate you)
You're a vegetable (You're a vegetable)
You're just a buffet (You're just a buffet)
You're a vegetable (You're a vegetable)
They eat off of you (They eat off of you)
You're a vegetable

Billie Jean is always talking when nobody else is talking
Telling lies and rubbing shoulders
So they called her mouth a motor
Someone's always trying
To start my baby crying
Talking, squealing, spying
Saying you just want to be starting something

I said you want to be starting something
You got to be starting something
I said you want to be starting something
You got to be starting something
It's too high to get over (yeah, yeah)
You're too low to get under (yeah, yeah)
You're stuck in the middle (yeah, yeah)
And the pain is thunder (yeah, yeah)
It's too high to get over (yeah, yeah)
You're too low to get under (yeah, yeah)
You're stuck in the middle (yeah, yeah)
And the pain is thunder (yeah, yeah)

You're a vegetable (You're a vegetable)
You're a vegetable (You're a vegetable)
Still they hate you (Still they hate you)
You're a vegetable (You're a vegetable)
You're just a buffet (You're just a buffet)
You're a vegetable (You're a vegetable)
They eat off of you (They eat off of you)
You're a vegetable


If you can't feed your baby (yeah, yeah)
Then don't have a baby (yeah, yeah)
And don't think maybe (yeah, yeah)
If you can't feed your baby (yeah, yeah)
You'll be always trying
To stop that child from cryin'
Hustling, stealing, lying
Now baby's slowly dyin'

I said you want to be starting something
You got to be starting something
I said you want to be starting something
You got to be starting something
It's too high to get over (yeah, yeah)
You're too low to get under (yeah, yeah)
You're stuck in the middle (yeah, yeah)
And the pain is thunder (yeah, yeah)
It's too high to get over (yeah, yeah)
You're too low to get under (yeah, yeah)
You're stuck in the middle (yeah, yeah)
And the pain is thunder (yeah, yeah)

Lift your head up high and scream out to the world
""I know I am someone,"" and let the truth unfurl
No one can hurt you now because you know what's true
Yes, I believe in me, so do believe in you

Help me sing it
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
(Help me sing it babe)
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
(Yeah, sing it to the world, sing it out loud)
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
(Help me sing it)
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
(Help me sing it)
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
(Sing it to the world)
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
(Help me sing it, babe)
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
(Yeah, sing it to the world, sing it out loud)
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa...",complete,1982-11-30,"November 30, 1982",https://images.genius.com/4ac74a8139e1a549cf94d0d723cae735.300x302x1.jpg,https://images.genius.com/4ac74a8139e1a549cf94d0d723cae735.800x805x1.jpg,Wanna Be Startin’ Somethin’,Wanna Be Startin' Somethin'
835,Michael Jackson,[],True,Thriller by Michael Jackson,https://images.genius.com/9ed845cfd193f95cf6bda189676591d1.300x300x1.jpg,https://images.genius.com/9ed845cfd193f95cf6bda189676591d1.1000x1000x1.jpg,"It's close to midnight
Something evil's lurking in the dark
Under the moonlight
You see a sight that almost stops your heart
You try to scream
But terror takes the sound before you make it
You start to freeze
As horror looks you right between your eyes
You're paralyzed

'Cause this is thriller
Thriller night
And no one's gonna save you
From the beast about to strike
You know it's thriller
Thriller night
You're fighting for your life
Inside a killer
Thriller tonight, yeah, ooh

You hear the door slam
And realize there's nowhere left to run
You feel the cold hand
And wonder if you'll ever see the sun
You close your eyes
And hope that this is just imagination
Girl, but all the while
You hear a creature creeping up behind
You're out of time

'Cause this is thriller, thriller night
There ain't no second chance
Against the thing with 40 eyes, girl
(Ooh, ooh)
Thriller, thriller night
You're fighting for your life
Inside a killer, thriller tonight

Night creatures call
And the dead start to walk in their masquerade
There's no escaping the jaws of the alien this time
They're open wide
This is the end of your life, ooh

They're out to get you
There's demons closing in on every side, ooh
They will possess you
Unless you change that number on your dial
Now is the time
For you and I to cuddle close together, yeah
All through the night
I'll save you from the terror on the screen
I'll make you see

That this is thriller, thriller night
'Cause I can thrill you more
Than any ghoul would ever dare try
Thriller, thriller night
So let me hold you tight
And share a killer, thriller, chiller
Thriller here tonight
'Cause this is thriller, thriller night
Girl, I can thrill you more
Than any ghoul would ever dare try
(Ooh, ooh)
Thriller, thriller night
So let me hold you tight
And share a killer, thriller
I'm gonna thrill you tonight

Darkness falls across the land
The midnight hour is close at hand
Creatures crawl in search of blood
To terrorize y'all's neighborhood
I'm gonna thrill you tonight
And whosoever shall be found
Without the soul for getting down
Must stand and face the hounds of hell
And rot inside a corpse's shell
I'm gonna thrill you tonight
(Thriller, ooh, thriller)
I'm gonna thrill you tonight
(Thriller night, thriller)
I'm gonna thrill you tonight
Ooh, babe, I'm gonna thrill you tonight
Thriller night, babe
The foulest stench is in the air
The funk of 40 thousand years (Thriller night, thriller)
And grisly ghouls from every tomb
Are closing in to seal your doom
And though you fight to stay alive
Your body starts to shiver (I'm gonna thrill you tonight)
For no mere mortal can resist
The evil of the thriller!
AHAHAHAHAHAHAHAHA
AHAHAHAHAHAHAHAHA!",complete,1984-01-23,"January 23, 1984",https://images.genius.com/b277dafe7813f8ba075fbb630afed506.300x300x1.jpg,https://images.genius.com/b277dafe7813f8ba075fbb630afed506.500x500x1.jpg,Thriller,Thriller
835,Michael Jackson,[],False,Beat It by Michael Jackson,https://images.genius.com/9ed845cfd193f95cf6bda189676591d1.300x300x1.jpg,https://images.genius.com/9ed845cfd193f95cf6bda189676591d1.1000x1000x1.jpg,"They told him, ""Don't you ever come around here
Don't wanna see your face, you better disappear""
The fire's in their eyes and their words are really clear
So beat it, just beat it (Woo!)
You better run, you better do what you can
Don't wanna see no blood, don't be a macho man (Woo!)
You wanna be tough, better do what you can
So beat it, but you wanna be bad

Just beat it, beat it, beat it, beat it
No one wants to be defeated
Showin' how funky and strong is your fight
It doesn't matter who's wrong or right
Just beat it (Beat it)
Just beat it (Beat it)
Just beat it (Beat it)
Just beat it (Beat it, uh)

They're out to get you, better leave while you can
Don't wanna be a boy, you wanna be a man
You wanna stay alive, better do what you can
So beat it, just beat it (Woo!)
You have to show them that you're really not scared (Woo!)
You're playin' with your life, this ain't no truth or dare
(Woo!)
They'll kick you, then they'll beat you, then they'll tell you it's fair
So beat it, but you wanna be bad

Just beat it, beat it, beat it, beat it
No one wants to be defeated
Showin' how funky and strong is your fight
It doesn't matter who's wrong or right
Just beat it, beat it, beat it, beat it
No one wants to be defeated
Showin' how funky and strong is your fight
It doesn't matter who's wrong or right
Just beat it (Beat it, beat it, beat it)
Beat it (Beat it, beat it, ha, ha, ha, ha)
Beat it (Beat it, beat it)
Beat it (Beat it, beat it)
Beat it (Beat it, beat it)


Beat it, beat it, beat it, beat it
No one wants to be defeated
Showin' how funky and strong is your fight
It doesn't matter who's wrong or right (Who's right)
Just beat it, beat it, beat it, beat it (Woo-hoo!)
No one wants to be defeated (No-ooo)
Showin' how funky (Woo-hoo!) and strong is your fight (Woo-hoo!)
It doesn't matter who's wrong or right
Just beat it, beat it, beat it, beat it
No one wants to be defeated (Oh-no!)
Showin' how funky (Woo-hoo!) and strong is your fight (Woo-hoo!)
It doesn't matter who's wrong or right
Just beat it, beat it, beat it, beat it
No one wants to be defeated (Oh-no!)
Showin' how funky (Woo-hoo!) and strong is your fight (Woo-hoo!)
It doesn't matter who's wrong or right (Who's right)
Just beat it (Beat it)
Beat it, beat it
No one wants to be...",complete,1983-02-18,"February 18, 1983",https://images.genius.com/f4389146f80245ee47528fa27ffdd617.300x302x1.jpg,https://images.genius.com/f4389146f80245ee47528fa27ffdd617.600x603x1.jpg,Beat It,Beat It
835,Michael Jackson,[],False,Human Nature by Michael Jackson,https://images.genius.com/9ed845cfd193f95cf6bda189676591d1.300x300x1.jpg,https://images.genius.com/9ed845cfd193f95cf6bda189676591d1.1000x1000x1.jpg,"Looking out, across the nighttime
The city winks a sleepless eye
Hear her voice, shake my window
Sweet seducing sighs
Get me out, into the nighttime
Four walls won't hold me tonight
If this town is just an apple
Then let me take a bite

If they say why (why?), why (why?)
Tell them that it's human nature
Why (why?), why (why?), does he do me that way?
If they say why (why?), why (why?)
Tell them that it's human nature
Why (why?), why (why?), does he do me that way?

Reaching out to touch a stranger
Electric eyes are everywhere
See that girl, she knows I'm watching
She likes the way I stare

If they say why (why?), why (why?)
Tell them that it's human nature
Why (why?), why (why?), does he do me that way?
If they say why (why?), why (why?)
(She's keeping him by, keeping him around)
Tell them that it's human nature
Why (why?), why (why?), does he do me that way?

I like livin' this way
I like lovin' this way
(That way) Why? Oh, why?
(That way) Why? Oh, why?

Looking out, across the morning
The city's heart begins to beat
Reaching out, I touch her shoulder
I'm dreaming of the street

If they say why (why?), why (why?)
Tell them that it's human nature
Why (why?), why (why?), does he do me that way?
If they say why (why?), why (why?)
(She's keeping him by, keeping him around)
Ooh-ooh, tell 'em!
Why (why?), why (why?), does he do me that way?
If they say why (why?), why (why?), why (why?)
Cha-da-cha-sha-sha-sha-sha-sha (aah-ah)
Why (why?), why (why?), does he do me that way?
If they say why (why? why?), why (why? why? why?)
(She's keeping him by, keeping him around)
Ooh-ooh, tell 'em! (aah-ah)
Why (why?), why (why?), does he do me that way?
If they say why (why?), why (why?), why (why?)
Ooh, tell 'em!
Why (why?), why (why?), does he do me that way?
If they say why (why?), why (why?)
(She's keeping him by, keeping him around)
Da-da-da-da-da-da-da-da
Why (why?), why (why?), does he do me that way?
I like living this way
Why? Oh, why? (that way)
Why? Oh, why? (that way)
Why? Oh, why? (that way)",complete,1983-07-02,"July 2, 1983",https://images.genius.com/eeefa3f8fdd837c7e1256b9d3557cf1d.300x292x1.jpg,https://images.genius.com/eeefa3f8fdd837c7e1256b9d3557cf1d.800x778x1.jpg,Human Nature,Human Nature
835,Michael Jackson,[],True,Dirty Diana by Michael Jackson,https://images.genius.com/b9bfb36a041733c7bbf67d24371b3353.300x300x1.jpg,https://images.genius.com/b9bfb36a041733c7bbf67d24371b3353.1000x1000x1.jpg,"You'll never make me stay
So take your weight off of me
I know your every move
So won't you just let me be?
I've been here times before
But I was too blind to see
That you seduce every man
This time you won't seduce me
She's saying: ""That's okay
Hey baby, do what you please
I have the stuff that you want
I am the thing that you need.""
She looked me deep in the eyes
She's touching me so to start
She says: ""There's no turning back.""
She trapped me in her heart

Dirty Diana, nah
Dirty Diana, nah
Dirty Diana, no
Dirty Diana, let me be!
Oh no, oh no, oh no

She likes the boys in the band
She knows when they come to town
Every musician's fan
After the curtain comes down
She waits at backstage doors
For those who have prestige
Who promise fortune and fame
A life that's so carefree
She's saying: ""That's okay
Hey baby, do what you want
I'll be your night-loving thing
I'll be the freak you can taunt
And I don't care what you say
I want to go too far
I'll be your everything
If you make me a star.""

Dirty Diana, nah
Dirty Diana, nah
Dirty Diana, no
Dirty Diana
Dirty Diana, nah
Dirty Diana, nah
Dirty Diana, no
Dirty Diana
Diana, Diana
Dirty Diana
It's Diana

She said: ""I have to go home
'Cause I'm real tired you see
But I hate sleeping alone
Why don't you come with me?""
I said: ""My baby's at home
She's probably worried tonight
I didn't call on the phone
To say that I'm alright.""
Diana walked up to me
She said: ""I'm all yours tonight.""
At that I ran to the phone
Saying, ""Baby, I'm alright.""
I said: ""But unlock the door
'Cause I forgot the key.""
She said: ""He's not coming back
Because he's sleeping with me.""

Dirty Diana, nah
Dirty Diana, nah
Dirty Diana, no
Dirty Diana
Dirty Diana, nah
Dirty Diana, nah
Dirty Diana, no
Dirty Diana
Diana, Diana
Dirty Diana
It's Diana",complete,1988-04-18,"April 18, 1988",https://images.genius.com/19235732869a3565c7760b40e6373ae8.300x300x1.jpg,https://images.genius.com/19235732869a3565c7760b40e6373ae8.999x1000x1.jpg,Dirty Diana,Dirty Diana
835,Michael Jackson,[],True,Bad by Michael Jackson,https://images.genius.com/ff16383beb16991342f69c8c9abdc3df.300x300x1.jpg,https://images.genius.com/ff16383beb16991342f69c8c9abdc3df.500x500x1.jpg,"Your butt is mine, gonna tell you right
Just show your face in broad daylight
I'm telling you on how I feel
Gonna hurt your mind, don't shoot to kill
Shamone, Shamone
Lay it on me, all right
I'm giving you on count of three
To show your stuff or let it be
I'm telling you just watch your mouth
I know your game what you're about

Well they say the sky's the limit
And to me that's really true
But my friend you have seen nothing
Just wait til I get through

Because I'm bad, I'm bad (Shamone, really, really bad)
You know I'm bad, I'm bad
You know it (Really, really bad)
You know I'm bad, I'm bad (Shamone)
You know (Really, really bad)
And the whole world has to answer right now
Just to tell you once again: Who's bad?

The word is out, you're doing wrong
Gonna lock you up before too long
Your lying eyes gonna tell you right
So listen up, don't make a fight
Your talk is cheap, you're not a man
You're throwing stones to hide your hands

Well they say the sky's the limit
And to me that's really true
But my friend you have seen nothing
Just wait til I get through

Because I'm bad, I'm bad (Shamone, really, really bad)
You know I'm bad, I'm bad
You know it (Really, really bad)
You know I'm bad, I'm bad (Shamone)
You know (Really, really bad)
And the whole world has to answer right now
Just to tell you once again: Who's bad?


We can change the world tomorrow
This could be a better place
If you don't like what I'm saying
Then won't you slap my face?

Because I'm bad, I'm bad (Shamone, really, really bad)
You know I'm bad, I'm bad
You know it (Really, really bad)
You know I'm bad, I'm bad
You know it, you know (Really, really bad)
And the whole world has to answer right now
Just to tell you once again
You know I'm bad, I'm bad (Shamone, really, really bad)
You know I'm bad, I'm bad
You know it (Really, really bad)
You know it, you know, you know, you know (Really, really bad)
You know, shamone
And the whole world has to answer right now
Just to tell you once again
You know I move, I'm bad, you know it (really, really bad)
You know I'm bad, I'm bad (Really, really bad)
You know, you know, you know (Really, really bad)
Shamone, You know (Really, really bad)
And the whole world has to answer right now
Just to tell you once again
You know I'm bad, I'm bad, you know it (really, really bad)
You know I'm bad
You know, woo! (Really, really bad)
You know I'm bad, I'm bad, you know it (really, really bad)
You know
And the whole world has to answer right now
Just to tell you once again: Who's bad?",complete,1987-09-07,"September 7, 1987",https://images.genius.com/5710031c0dbec9340759cc7f2b3cd0ad.300x300x1.jpg,https://images.genius.com/5710031c0dbec9340759cc7f2b3cd0ad.1000x1000x1.jpg,Bad,Bad
