lyrics,release_date,release_date_for_display,full_title,featured_video,header_image_thumbnail_url,header_image_url,lyrics_state,song_art_image_thumbnail_url,song_art_image_url,title,title_with_featured,featured_artists,artist_name,artist_id
"Fly me to the moon
Let me play among the stars
And let me see what spring is like
On a-Jupiter and Mars
In other words, hold my hand
In other words, baby, kiss me

Fill my heart with song
And let me sing forevermore
You are all I long for
All I worship and adore
In other words, please be true
In other words, I love you


Fill my heart with song
Let me sing forevermore
You are all I long for
All I worship and adore
In other words, please be true
In other words, in other words
I love you",1964-01-01,"January 1, 1964",Fly Me to the Moon by Frank Sinatra (Ft. Count Basie),False,https://images.genius.com/5417ffa52613075561c7d80145a6552b.300x300x1.jpg,https://images.genius.com/5417ffa52613075561c7d80145a6552b.500x500x1.jpg,complete,https://images.genius.com/5417ffa52613075561c7d80145a6552b.300x300x1.jpg,https://images.genius.com/5417ffa52613075561c7d80145a6552b.500x500x1.jpg,Fly Me to the Moon,Fly Me to the Moon (Ft. Count Basie),"[{'api_path': '/artists/351018', 'header_image_url': 'https://images.genius.com/1f9d0d743a83d3f720c78be84798e7b9.1000x1000x1.png', 'id': 351018, 'image_url': 'https://images.genius.com/6e742d33f137020d7c32ded4543402d0.413x413x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Count Basie', 'url': 'https://genius.com/artists/Count-basie'}]",Frank Sinatra,824
"And now, the end is near
And so I face the final curtain
My friend, I'll say it clear
I'll state my case, of which I'm certain
I've lived a life that's full
I traveled each and every highway
And more, much more than this
I did it my way

Regrets, I've had a few
But then again, too few to mention
I did what I had to do
And saw it through without exemption
I planned each charted course
Each careful step along the byway
And more, much more than this
I did it my way

Yes, there were times, I'm sure you knew
When I bit off more than I could chew
But through it all, when there was doubt
I ate it up and spit it out
I faced it all, and I stood tall
And did it my way

I've loved, I've laughed and cried
I've had my fill, my share of losing
And now, as tears subside
I find it all so amusing
To think I did all that
And may I say, not in a shy way
Oh, no, oh, no, not me
I did it my way

For what is a man, what has he got?
If not himself, then he has naught
To say the things he truly feels
And not the words of one who kneels
The record shows I took the blows
And did it my way

Yes, it was my way",1969-01-01,"January 1, 1969",My Way by Frank Sinatra,False,https://images.genius.com/0cd08c2200967eb4e7640f61be14a464.300x294x1.jpg,https://images.genius.com/0cd08c2200967eb4e7640f61be14a464.400x392x1.jpg,complete,https://images.genius.com/0cd08c2200967eb4e7640f61be14a464.300x294x1.jpg,https://images.genius.com/0cd08c2200967eb4e7640f61be14a464.400x392x1.jpg,My Way,My Way,[],Frank Sinatra,824
"Start spreading the news, I'm leaving today
I want to be a part of it
New York, New York
These vagabond shoes, are longing to stray
Right through the very heart of it
New York, New York
I wanna wake up in a city that doesn't sleep
And find I'm king of the hill, top of the heap
These little town blues, are melting away

I'll make a brand new start of it in old New York
If I can make it there, I'll make it anywhere
It's up to you, New York, New York

New York, New York
I want to wake up in a city that never sleeps
And find I'm a number one, top of the list
King of the hill, a number one
These little town blues, are melting away

And I'm gonna make a brand new start of it in old New York
And if I can make it there, I'm gonna make it anywhere
It's up to you, New York, New York",1977-06-21,"June 21, 1977","New York, New York by Frank Sinatra",False,https://images.genius.com/86308765bd9dd2fd9541880de20e1e32.300x300x1.jpg,https://images.genius.com/86308765bd9dd2fd9541880de20e1e32.600x600x1.jpg,complete,https://images.genius.com/86308765bd9dd2fd9541880de20e1e32.300x300x1.jpg,https://images.genius.com/86308765bd9dd2fd9541880de20e1e32.600x600x1.jpg,"New York, New York","New York, New York",[],Frank Sinatra,824
"That's life (That's life), that's what all the people say
You're riding high in April, shot down in May
But I know I'm gonna change that tune
When I'm back on top, back on top in June
I said, that's life (That's life), and as funny as it may seem
Some people get their kicks, stompin' on a dream
But I don't let it, let it get me down
'Cause this fine old world it keeps spinning around

I've been a puppet, a pauper, a pirate, a poet, a pawn and a king
I've been up and down and over and out, and I know one thing
Each time I find myself flat on my face
I pick myself up and get back in the race

That's life (That's life), I tell ya, I can't deny it
I thought of quitting, baby
But my heart just ain't gonna buy it
And if I didn't think it was worth one single try
I'd jump right on a big bird and then I'd fly

I've been a puppet, a pauper, a pirate, a poet, a pawn and a king
I've been up and down and over and out, and I know one thing
Each time I find myself laying flat on my face
I just pick myself up and get back in the race

That's life (That's life), that's life and I can't deny it
Many times I thought of cutting out but my heart won't buy it
But if there's nothing shaking come this here July
I'm gonna roll myself up in a big ball and die
My, my",1966-11-18,"November 18, 1966",That's Life by Frank Sinatra,True,https://images.genius.com/246c2602e83aa585cee256569feaf038.300x300x1.jpg,https://images.genius.com/246c2602e83aa585cee256569feaf038.640x640x1.jpg,complete,https://images.genius.com/246c2602e83aa585cee256569feaf038.300x300x1.jpg,https://images.genius.com/246c2602e83aa585cee256569feaf038.640x640x1.jpg,That’s Life,That's Life,[],Frank Sinatra,824
"I know I stand in line until you think you have the time to spend an evening with me
And if we go some place to dance, I know that there's a chance you won't be leaving with me

Then afterwards we drop into a quiet little place and have a drink or two
And then I go and spoil it all by saying somethin' stupid like, ""I love you""
I can see it in your eyes, that you despise the same old lies you heard the night before
And though it's just a line to you, for me it's true, and never seemed so right before

I practice every day to find some clever lines to say to make the meaning come true
But then I think I'll wait until the evening gets late, and I'm alone with you

The time is right, your perfume fills my head, the stars get red, and, oh, the night's so blue
And then I go and spoil it all by saying somethin' stupid like, ""I love you""

The time is right, your perfume fills my head, the stars get red, and, oh, the night's so blue
And then I go and spoil it all by saying somethin' stupid like, ""I love you""

""I love you""
""I love you""
""I love you""
""I love you""
""I love you""",1967-03-05,"March 5, 1967",Somethin' Stupid by Frank Sinatra (Ft. Nancy Sinatra),False,https://images.genius.com/bef1570c06c09e706cf05ddbe7c48cf2.300x300x1.jpg,https://images.genius.com/bef1570c06c09e706cf05ddbe7c48cf2.640x640x1.jpg,complete,https://images.genius.com/bef1570c06c09e706cf05ddbe7c48cf2.300x300x1.jpg,https://images.genius.com/bef1570c06c09e706cf05ddbe7c48cf2.640x640x1.jpg,Somethin’ Stupid,Somethin' Stupid (Ft. Nancy Sinatra),"[{'api_path': '/artists/29229', 'header_image_url': 'https://images.genius.com/1d93136ec5ff6deb7625f4b0bcee826c.960x540x1.jpg', 'id': 29229, 'image_url': 'https://images.genius.com/8ef8758e10465f8949a0b2b693593729.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Nancy Sinatra', 'url': 'https://genius.com/artists/Nancy-sinatra'}]",Frank Sinatra,824
"Some day, when I'm awfully low
When the world is cold
I will feel a glow just thinking of you
And the way you look tonight
Yes, you're lovely, with your smile so warm
And your cheeks so soft
There is nothing for me, but to love you
And the way you look tonight
With each word, your tenderness grows
Tearing my fear apart
And that laugh wrinkles your nose
Touches my foolish heart
Lovely; never, ever change
Keep that breathless charm
Won't you please arrange it? Cause I love you
Just the way you look tonight

And that laugh that wrinkles your nose
It touches my foolish heart
Lovely, Don't you ever change
Keep that breathless charm
Won't you please arrange it? Cause I love you
A-just the way you look tonight
Mm-Mm, Mm-Mm
Just the way you look tonight",,March 1964,The Way You Look Tonight by Frank Sinatra,False,https://images.genius.com/b27958513ccf7af5ddf6e61df745737a.288x287x1.jpg,https://images.genius.com/b27958513ccf7af5ddf6e61df745737a.288x287x1.jpg,complete,https://images.genius.com/b27958513ccf7af5ddf6e61df745737a.288x287x1.jpg,https://images.genius.com/b27958513ccf7af5ddf6e61df745737a.288x287x1.jpg,The Way You Look Tonight,The Way You Look Tonight,[],Frank Sinatra,824
"Tall and tan and young and lovely
The girl from Ipanema goes walking
And when she passes
Each one she passes goes ""ah""

When she walks, she's like a samba
That swings so cool and sways so gentle
That when she passes, each one she passes goes  ""ooh""

But I watch her so sadly
How can I tell her I love her
Yes, I would give my heart gladly
But each day, when she walks to the sea
She looks straight ahead, not at me

Tall, (and) tan, (and) young, (and) lovely, the girl from Ipanema goes walking
And when she passes, I smile but she doesn't see
(doesn't see)

Olha que coisa mais linda mais cheia de graça
Ela menina que vem e que passa
Num doce balanço a caminho do mar

Moça do corpo dourado do sol de ipanema
O seu balançado mais que um poema
A coisa mais linda que eu j vi passar..

Ooh, but I watch her so sadly

Ah, Porque tudo to triste

Yes, I would give my heart gladly

But each day, when she walks to the sea
She looks straight ahead, not at me

Tall, tan, young, lovely
The girl from Ipanema goes walking
And when she passes, I smile but she doesn't see

Por causa do amor

She just doesn't see

Nem olha para mim

She never sees me

Por causa do amor",,,The Girl from Ipanema by Frank Sinatra,False,https://images.genius.com/5f746dbf6c41747811e11452bfabb552.300x300x1.jpg,https://images.genius.com/5f746dbf6c41747811e11452bfabb552.490x490x1.jpg,complete,https://images.genius.com/5f746dbf6c41747811e11452bfabb552.300x300x1.jpg,https://images.genius.com/5f746dbf6c41747811e11452bfabb552.490x490x1.jpg,The Girl from Ipanema,The Girl from Ipanema,[],Frank Sinatra,824
"Come fly with me, let's fly, let's fly away
If you can use some exotic booze, there's a bar in far Bombay
Come fly with me, let's fly, let's fly away

Come fly with me, let's float down to Peru
In llama land, there's a one man band, and he'll toot his flute for you
Come fly with me, let's take off in the blue

Once I get you up there, where the air is rarefied
We'll just glide, starry-eyed
Once I get you up there, I'll be holding you so near
You may hear angels cheer 'cause we're together

Weather wise, it's such a lovely day
Just say the words and we'll beat the birds down to Acapulco Bay
It's perfect for a flying honeymoon, they say
Come fly with me, let's fly, let's fly away


Once I get you up there, where the air is rarefied
We'll just glide, starry-eyed
Once I get you up there, I'll be holding you so near
You may hear angels cheer 'cause we're together

Weather wise, it's such a lovely day
You just say the words and we'll beat the birds down to Acapulco Bay
It's perfect for a flying honeymoon, they say
Come fly with me, let's fly, let's fly

Pack up, let's fly away",1958-01-06,"January 6, 1958",Come Fly with Me by Frank Sinatra,False,https://images.rapgenius.com/d7973fb995bcb7b710aee5f859e34cfb.300x294x1.jpg,https://images.rapgenius.com/d7973fb995bcb7b710aee5f859e34cfb.400x392x1.jpg,complete,https://images.rapgenius.com/d7973fb995bcb7b710aee5f859e34cfb.300x294x1.jpg,https://images.rapgenius.com/d7973fb995bcb7b710aee5f859e34cfb.400x392x1.jpg,Come Fly with Me,Come Fly with Me,[],Frank Sinatra,824
"Have yourself a merry little Christmas
Let your heart be light
Next year all our troubles will be out of sight

Have yourself a merry little Christmas
Make the Yuletide gay
Next year all our troubles will be miles away

Once again as in olden days
Happy golden days of yore
Faithful friends who are dear to us
Will be near to us, once more

Someday soon we all will be together
If the fates allow
Until then we'll have to muddle through somehow

So have yourself a merry little Christmas now",,1948,Have Yourself A Merry Little Christmas by Frank Sinatra,False,https://images.genius.com/4950dcc7cbb8e5e8680c8d0f1ed9e109.300x300x1.jpg,https://images.genius.com/4950dcc7cbb8e5e8680c8d0f1ed9e109.1000x1000x1.jpg,complete,https://images.genius.com/4950dcc7cbb8e5e8680c8d0f1ed9e109.300x300x1.jpg,https://images.genius.com/4950dcc7cbb8e5e8680c8d0f1ed9e109.1000x1000x1.jpg,Have Yourself A Merry Little Christmas,Have Yourself A Merry Little Christmas,[],Frank Sinatra,824
"I've got you under my skin
I've got you deep in the heart of me
So deep in my heart that you're really a part of me
I've got you under my skin
I tried so not to give in
I said to myself, 'this affair never will go so well'
But why should I try to resist when, baby, I know so well
I've got you under my skin?

I'd sacrifice anything, come what might
For the sake of having you near
In spite of a warning voice that comes in the night
And repeats, repeats in my ear

""Don't you know little fool, you never can win?
Use your mentality, wake up to reality""
But each time that I do, just the thought of you
Makes me stop before I begin
'Cause I've got you under my skin

I would sacrifice anything, come what might
For the sake of having you near
In spite of a warning voice that comes in the night
And repeats, how it yells in my ear

""Don't you know, little fool, you never can win?
Why not use your mentality? Step up, wake up to reality""
But each time I do, just the thought of you
Makes me stop just before I begin
'Cause I've got you under my skin
Yes, I've got you, under my skin",,March 1953,I've Got You Under My Skin by Frank Sinatra,False,https://images.genius.com/52867c3b3ebc8605db20d096bf51538f.300x300x1.jpg,https://images.genius.com/52867c3b3ebc8605db20d096bf51538f.1000x1000x1.jpg,complete,https://images.genius.com/52867c3b3ebc8605db20d096bf51538f.300x300x1.jpg,https://images.genius.com/52867c3b3ebc8605db20d096bf51538f.1000x1000x1.jpg,I’ve Got You Under My Skin,I've Got You Under My Skin,[],Frank Sinatra,824
"My funny valentine
Sweet comic valentine
You make me smile with my heart
Your looks are laughable
Unphotographable
Yet you're my favourite work of art
Is your figure less than greek
Is your mouth a little weak
When you open it to speak
Are you smart?
But don't change a hair for me
Not if you care for me
Stay little valentine stay
Each day is valentines day
Is your figure less than greek
Is your mouth a little weak
When you open it to speak
Are you smart?
But don't you change one hair for me
Not if you care for me
Stay little valentine stay
Each day is valentines day",1954-01-01,"January 1, 1954",My Funny Valentine by Frank Sinatra,False,https://images.genius.com/b55e9df7c16818d24f91d7255fb4b043.300x300x1.jpg,https://images.genius.com/b55e9df7c16818d24f91d7255fb4b043.1000x1000x1.jpg,complete,https://images.genius.com/b55e9df7c16818d24f91d7255fb4b043.300x300x1.jpg,https://images.genius.com/b55e9df7c16818d24f91d7255fb4b043.1000x1000x1.jpg,My Funny Valentine,My Funny Valentine,[],Frank Sinatra,824
,,September 1965,It Was a Very Good Year by Frank Sinatra,False,https://images.genius.com/0cb07186da41587636f667c4f2275047.300x300x1.jpg,https://images.genius.com/0cb07186da41587636f667c4f2275047.500x500x1.jpg,complete,https://images.genius.com/0cb07186da41587636f667c4f2275047.300x300x1.jpg,https://images.genius.com/0cb07186da41587636f667c4f2275047.500x500x1.jpg,It Was a Very Good Year,It Was a Very Good Year,[],Frank Sinatra,824
"Blue moon, you saw me standin' alone
Without a dream in my heart, without a love of my own
Blue moon, you knew just what I was there for
You heard me sayin' a prayer for
Someone I really could care for
And then there suddenly appeared before me
The only one my arms will hold
I heard somebody whisper ""please adore me""
And when I looked, the moon had turned to gold
Blue moon, now I'm no longer alone
Without a dream in my heart
Without a love of my own
And then there suddenly appeared before me
The only one my arms will ever hold
I heard somebody whisper ""please adore me""
And when I looked, the moon had turned to gold
Blue moon, now I'm no longer alone
Without a dream in my heart
Without a love of my own
Blue moon, now I'm no longer alone
Without a dream in my heart
Without a love of my own",,,Blue Moon by Frank Sinatra,False,https://images.genius.com/af79aa0bb818704600c9eb43a52eb7ed.300x300x1.jpg,https://images.genius.com/af79aa0bb818704600c9eb43a52eb7ed.800x800x1.jpg,complete,https://images.genius.com/af79aa0bb818704600c9eb43a52eb7ed.300x300x1.jpg,https://images.genius.com/af79aa0bb818704600c9eb43a52eb7ed.800x800x1.jpg,Blue Moon,Blue Moon,[],Frank Sinatra,824
"Strangers in the night exchanging glances
Wondering in the night, what were the chances?
We'd be sharing love before the night was through
Something in your eyes was so inviting
Something in your smile was so exciting
Something in my heart told me I must have you
Strangers in the night
Two lonely people, we were strangers in the night
Up to the moment when we said our first hello, little did we know
Love was just a glance away, a warm embracing dance away and
Ever since that night we've been together
Lovers at first sight, in love forever
It turned out so right for strangers in the night

Love was just a glance away, a warm embracing dance away
Ever since that night we've been together
Lovers at first sight, in love forever
It turned out so right for strangers in the night
Dooby-doooby-doo and other scat to end",1966-05-30,"May 30, 1966",Strangers in the Night by Frank Sinatra,False,https://images.genius.com/38014d5baa23f8fa3b2a39ac1067daa8.300x300x1.jpg,https://images.genius.com/38014d5baa23f8fa3b2a39ac1067daa8.500x500x1.jpg,complete,https://images.genius.com/38014d5baa23f8fa3b2a39ac1067daa8.300x300x1.jpg,https://images.genius.com/38014d5baa23f8fa3b2a39ac1067daa8.500x500x1.jpg,Strangers in the Night,Strangers in the Night,[],Frank Sinatra,824
"You make me feel so young
You make me feel so spring has sprung
And every time I see you grin
I'm such a happy individual
The moment that you speak
I wanna go play hide-and-seek
I wanna go and bounce the moon
Just like a toy balloon
You and I are just like a couple of tots
Running across the meadow
Picking up lots of forget-me-nots
You make me feel so young
You make me feel there are songs to be sung
Bells to be rung
And a wonderful fling to be flung
And even when I'm old and gray
I'm gonna feel the way I do today
'Cause you make me feel so young
You make me feel so young
You make me feel so spring has sprung
And every time I see you grin
I'm such a happy individual
The moment that you speak
I wanna go play hide-and-seek
I wanna go and bounce the moon
Just like a toy balloon
You and I are just like a couple of tots
Running across the meadow
Picking up lots of forget-me-nots
You make me feel so young
You make me feel there are songs to be sung
Bells to be rung
Wonderful fling to be flung
And even when I'm old and gray
I'm gonna feel the way I do today
'Cause you, you make me feel so young
You make me feel so young
You make me feel so young
Ooh, you make me feel so young",,,You Make Me Feel So Young by Frank Sinatra,False,https://images.genius.com/b55e9df7c16818d24f91d7255fb4b043.300x300x1.jpg,https://images.genius.com/b55e9df7c16818d24f91d7255fb4b043.1000x1000x1.jpg,complete,https://images.genius.com/b55e9df7c16818d24f91d7255fb4b043.300x300x1.jpg,https://images.genius.com/b55e9df7c16818d24f91d7255fb4b043.1000x1000x1.jpg,You Make Me Feel So Young,You Make Me Feel So Young,[],Frank Sinatra,824
"You're just too good to be true
I can't take my eyes off of you
You'd be like heaven to touch
I wanna hold you so much
At long last love has arrived
and I thank God I'm alive
You're just too good to be true
can't take my eyes off of you
Pardon the way that I stare,
there's nothing else to compare
The sight of you leaves me weak
there are no words left to speak
But if you feel like I feel,
please let me know that it's real
You're just too good to be true,
can't take my eyes off of you
I love you baby and if it's quite all right,
I need you baby to warm the lonely nights
I love you baby trust in me when I say
Oh pretty baby don't bring me down I pray
Oh pretty baby now that I found you, stay
And let me love you baby, let me love you
You're just too good to be true
can't take my eyes off of you
You'd be like heaven to touch
I wanna hold you so much
At long last love has arrived
and I thank God I'm alive
You're just too good to be true
can't take my eyes off of you
I love you baby and if it's quite all right,
I need you baby to warm the lonely night
I love you baby trust in me when I say
Oh pretty baby don't bring me down I pray
Oh pretty baby now that I found you, stay
And let me love you baby, let me love you",,,I love you baby by Frank Sinatra,False,https://images.genius.com/5f746dbf6c41747811e11452bfabb552.300x300x1.jpg,https://images.genius.com/5f746dbf6c41747811e11452bfabb552.490x490x1.jpg,complete,https://images.genius.com/5f746dbf6c41747811e11452bfabb552.300x300x1.jpg,https://images.genius.com/5f746dbf6c41747811e11452bfabb552.490x490x1.jpg,I love you baby,I love you baby,[],Frank Sinatra,824
"They call you lady luck
But there is room for doubt
At times you have a very un-lady-like way
Of running out
Your on this date with me
The pickin's have been lush
And yet before the evening is over
You might give me the brush
You might forget your manners
You might refuse to stay
And so the best that I can do is pray
Luck be lady tonight
Luck be lady tonight
Luck if you've been a lady to begin with
Luck be a lady tonight
Luck let a gentleman see
Just how nice a dame you can be
I know the way you've treated other guys you've been with
Luck be a lady with me
A lady never leaves her escort
It isn't fair, it isn't nice
A lady doesn't wander all over the room
And blow on some other guys dice
Lets keep this party polite
Never get out of my sight
Stick with me baby, I'm the guy that you came in with
Luck be lady tonight
A lady never flirts with strangers
She'd have a heart, she'd be nice
A lady doesn't wander all over the room
And blow on some other guys dice
Lets keep this party polite
Never get out of my sight
Stick with me baby, I'm the guy that you came in with
Luck be lady tonight",,,Luck Be a Lady by Frank Sinatra,False,https://images.genius.com/52867c3b3ebc8605db20d096bf51538f.300x300x1.jpg,https://images.genius.com/52867c3b3ebc8605db20d096bf51538f.1000x1000x1.jpg,complete,https://images.genius.com/52867c3b3ebc8605db20d096bf51538f.300x300x1.jpg,https://images.genius.com/52867c3b3ebc8605db20d096bf51538f.1000x1000x1.jpg,Luck Be a Lady,Luck Be a Lady,[],Frank Sinatra,824
"Oh, the weather outside is frightful
But the fire is so delightful
And since we've no place to go
Let it snow, let it snow, let it snow!
It doesn't show signs of stopping
And I brought some corn for popping
The lights are turned down low
Let it snow, let it snow, let it snow

When we finally kiss goodnight
How I'll hate to go out in the storm
But if you really hold me tight
All the way home I'll be warm

The fire is slowly dying
And my dear, we're still goodbying
But as long as you love me so
Let it snow, let it snow, let it snow

He doesn't care if it's in below
He's sitting by the fire's gloosy glow
He don't care about the cold and the winds that blow
He just says, ""Let it snow, let it snow, let it snow""
(Let It Snow!)
Oooooh-Wee goes the storm
Why should he worry when he's nice and warm
His gal by his side and the lights turned low
He just says, ""Let it snow, let it snow""
(I Don't Care!)

The weather outside Is frightful
But that fire Is ummm... delightful
Since we've no place to go
Let it snow, let it snow, let it snow!
It doesn't show signs of stopping
And I've brought lots of corn for popping
The lights are way down low
So let it snow, let it snow, let it snow!
(Let it snow!)

When we've finally say goodnight
How I'll hate going out In a storm
But If you'll only hold me tight
All the way home I'll be warm

The fire is slowly dying
And my dear we're still goodbying
Long as you love me so
Let it snow, let it snow, let it snow!",,July 1945,Let It Snow! Let It Snow! Let It Snow! by Frank Sinatra (Ft. Swanson Quartet),True,https://images.genius.com/698971d40e1de35111057621c95416ae.300x300x1.jpg,https://images.genius.com/698971d40e1de35111057621c95416ae.1000x1000x1.jpg,complete,https://images.genius.com/698971d40e1de35111057621c95416ae.300x300x1.jpg,https://images.genius.com/698971d40e1de35111057621c95416ae.1000x1000x1.jpg,Let It Snow! Let It Snow! Let It Snow!,Let It Snow! Let It Snow! Let It Snow! (Ft. Swanson Quartet),"[{'api_path': '/artists/2047951', 'header_image_url': 'https://assets.genius.com/images/default_avatar_300.png?1586457305', 'id': 2047951, 'image_url': 'https://assets.genius.com/images/default_avatar_300.png?1586457305', 'is_meme_verified': False, 'is_verified': False, 'name': 'Swanson Quartet', 'url': 'https://genius.com/artists/Swanson-quartet'}]",Frank Sinatra,824
"The falling leaves
Drift by the window
The autumn leaves
Of red and gold
I see your lips
The summer kisses
The sunburned hands
I used to hold
Since you went away
The days grow long
And soon I'll hear
Old winter's song
But I miss you most of all
My darling
When autumn leaves
Start to fall",,,Autumn Leaves by Frank Sinatra,False,https://images.genius.com/0222b81f2ac4cb591a4263a5d06811d0.300x300x1.jpg,https://images.genius.com/0222b81f2ac4cb591a4263a5d06811d0.1000x1000x1.jpg,complete,https://images.genius.com/0222b81f2ac4cb591a4263a5d06811d0.300x300x1.jpg,https://images.genius.com/0222b81f2ac4cb591a4263a5d06811d0.1000x1000x1.jpg,Autumn Leaves,Autumn Leaves,[],Frank Sinatra,824
"In the wee small hours of the morning
While the whole wide world is fast asleep
You lie awake and think about the girl
And never, ever think of counting sheep

When your lonely heart has learned its lesson
You'd be hers if only she would call
In the wee small hours of the morning
That's the time you miss her most of all


When your lonely heart has learned its lesson
You'd be hers if only she would call
In the wee small hours of the morning
That's the time you miss her most of all",1955-04-25,"April 25, 1955",In the Wee Small Hours of the Morning by Frank Sinatra,True,https://images.genius.com/589efa83dd5b33c764f4625fbdb9b3a1.300x300x1.jpg,https://images.genius.com/589efa83dd5b33c764f4625fbdb9b3a1.905x905x1.jpg,complete,https://images.genius.com/589efa83dd5b33c764f4625fbdb9b3a1.300x300x1.jpg,https://images.genius.com/589efa83dd5b33c764f4625fbdb9b3a1.905x905x1.jpg,In the Wee Small Hours of the Morning,In the Wee Small Hours of the Morning,[],Frank Sinatra,824
"Why do I do just as you say
Why must I just give you your way
Why do I sigh
Why don't I try to forget
It must have been that something lovers call fate
Kept me saying ""I had to wait""
I saw them all
Just couldn't fall 'til we met
It had to be you
It had to be you
I wandered around
And finally found
The somebody who
Could make me be true
And could make me be blue
And even be glad
Just to be sad
Thinking of you
Some others I've seen
Might never been mean
Might never be crossed
Or try to be bossed
But they wouldn't do
For nobody else
Gave me a thrill
With all your faults
I love you still
It had to be you
Wonderful you
It had to be you
For nobody else
Gave me a thrill
With all your faults
I love you still
It had to be you
Wonderful you
It had to be you",,,It Had To Be You by Frank Sinatra,False,https://images.genius.com/86308765bd9dd2fd9541880de20e1e32.300x300x1.jpg,https://images.genius.com/86308765bd9dd2fd9541880de20e1e32.600x600x1.jpg,complete,https://images.genius.com/86308765bd9dd2fd9541880de20e1e32.300x300x1.jpg,https://images.genius.com/86308765bd9dd2fd9541880de20e1e32.600x600x1.jpg,It Had To Be You,It Had To Be You,[],Frank Sinatra,824
"Next time you're found, with your chin on the ground
There a lot to be learned, so look around
Just what makes that little old ant
Think he'll move that rubber tree plant
Anyone knows an ant, can't
Move a rubber tree plant
But he's got high hopes, he's got high hopes
He's got high apple pie, in the sky hopes
So any time you're gettin' low
'stead of lettin' go
Just remember that ant
Oops there goes another rubber tree plant
When troubles call, and your back's to the wall
There a lot to be learned, that wall could fall
Once there was a silly old ram
Thought he'd punch a hole in a dam
No one could make that ram, scram
He kept buttin' that dam
Cause he had high hopes, he had high hopes
He had high apple pie, in the sky hopes
So any time you're feelin' bad
'stead of feelin' sad
Just remember that ram
Oops there goes a billion kilowatt dam
All problems just a toy balloon
They'll be bursted soon
They're just bound to go pop
Oops there goes another problem kerplop",,,High Hopes by Frank Sinatra,False,https://images.genius.com/f3fc5c51c3472cf67fd732bba4342584.300x299x1.jpg,https://images.genius.com/f3fc5c51c3472cf67fd732bba4342584.500x498x1.jpg,complete,https://images.genius.com/f3fc5c51c3472cf67fd732bba4342584.300x299x1.jpg,https://images.genius.com/f3fc5c51c3472cf67fd732bba4342584.500x498x1.jpg,High Hopes,High Hopes,[],Frank Sinatra,824
"Out of the tree of life I just picked me a plum
You came along and everything's startin' to hum
Still, it's a real good bet, the best is yet to come
Best is yet to come and babe, won't that be fine?
You think you've seen the sun, but you ain't seen it shine
A-Wait till the warm-up's underway
Wait till our lips have met
And wait till you see that sunshine day
You ain't seen nothin' yet
The best is yet to come and babe, won't it be fine?
Best is yet to come, come the day you're mine
Come the day you're mine
I'm gonna teach you to fly
We've only tasted the wine
We're gonna drain the cup dry
Wait till your charms are right for these arms to surround
You think you've flown before, but baby, you ain't left the ground
A-Wait till you're locked in my embrace
Wait till I draw you near
A-Wait till you see that sunshine place
Ain't nothin' like it here
The best is yet to come and babe, won't it be fine?
The best is yet to come, come the day you're mine
Come the day you're mine
And you're gonna be mine",,,The Best Is Yet to Come by Frank Sinatra,False,https://images.genius.com/3f157528b0f83c7bb8ef0b122cd8ce58.300x300x1.jpg,https://images.genius.com/3f157528b0f83c7bb8ef0b122cd8ce58.1000x1000x1.jpg,complete,https://images.genius.com/3f157528b0f83c7bb8ef0b122cd8ce58.300x300x1.jpg,https://images.genius.com/3f157528b0f83c7bb8ef0b122cd8ce58.1000x1000x1.jpg,The Best Is Yet to Come,The Best Is Yet to Come,[],Frank Sinatra,824
"Quiet nights of quiet stars
Quiet chords from my guitar
Floating on the silence that surrounds us
Quiet thoughts and quiet dreams
Quiet walks by quiet streams
And a window looking on the mountains and the sea, oh how lovely
This is where I want to be
Here with you so close to me
Until the final flicker of life's ember
I who was lost and lonely
Believing life was only
A bitter tragic joke, have found with you, the meaning of existence, oh my love
I who was lost and lonely
Believing life was only
A bitter tragic joke, have found with you, the meaning of existence, oh my love",,1967,Quiet Nights of Quiet Stars (Corcovado) by Frank Sinatra,False,https://images.genius.com/262928733ae93145ec3c62809d607ab2.300x300x1.jpg,https://images.genius.com/262928733ae93145ec3c62809d607ab2.600x600x1.jpg,complete,https://images.genius.com/262928733ae93145ec3c62809d607ab2.300x300x1.jpg,https://images.genius.com/262928733ae93145ec3c62809d607ab2.600x600x1.jpg,Quiet Nights of Quiet Stars (Corcovado),Quiet Nights of Quiet Stars (Corcovado),[],Frank Sinatra,824
