lyrics,release_date,release_date_for_display,full_title,featured_video,header_image_thumbnail_url,header_image_url,lyrics_state,song_art_image_thumbnail_url,song_art_image_url,title,title_with_featured,featured_artists,artist_name,artist_id
"Ah, look at all the lonely people!
Ah, look at all the lonely people!

Eleanor Rigby
Picks up the rice in the church where a wedding has been
Lives in a dream
Waits at the window
Wearing the face that she keeps in a jar by the door
Who is it for?

All the lonely people
Where do they all come from?
All the lonely people
Where do they all belong?

Father McKenzie
Writing the words of a sermon that no one will hear
No one comes near
Look at him working
Darning his socks in the night when there's nobody there
What does he care?

All the lonely people
Where do they all come from?
All the lonely people
Where do they all belong?

Ah, look at all the lonely people!
Ah, look at all the lonely people!

Eleanor Rigby
Died in the church and was buried along with her name
Nobody came
Father McKenzie
Wiping the dirt from his hands as he walks from the grave
No one was saved

All the lonely people (Ah, look at all the lonely people!)
Where do they all come from?
All the lonely people (Ah, look at all the lonely people!)
Where do they all belong?",1966-08-05,"August 5, 1966",Eleanor Rigby by The Beatles,True,https://images.genius.com/ac01f000d3073d29530630870c2c060b.300x300x1.jpg,https://images.genius.com/ac01f000d3073d29530630870c2c060b.600x600x1.jpg,complete,https://images.rapgenius.com/b669c9e3503f0b187580594f4bab62f7.300x301x1.jpg,https://images.rapgenius.com/b669c9e3503f0b187580594f4bab62f7.461x462x1.jpg,Eleanor Rigby,Eleanor Rigby,[],The Beatles,586
"Words are flowing out like endless rain into a paper cup
They slither while they pass, they slip away across the universe
Pools of sorrow, waves of joy are drifting through my opened mind
Possessing and caressing me

Jai Guru Deva, Om
Nothing's gonna change my world
Nothing's gonna change my world
Nothing's gonna change my world
Nothing's gonna change my world

Images of broken light which dance before me like a million eyes
They call me on and on across the universe
Thoughts meander like a restless wind inside a letter box
They tumble blindly as they make their way across the universe

Jai Guru Deva, Om
Nothing's gonna change my world
Nothing's gonna change my world
Nothing's gonna change my world
Nothing's gonna change my world

Sounds of laughter, shades of life are ringing through my open ears
Inciting and inviting me
Limitless undying love which shines around me like a million suns
It calls me on and on across the universe

Jai Guru Deva, Om
Nothing's gonna change my world
Nothing's gonna change my world
Nothing's gonna change my world
Nothing's gonna change my world

Jai Guru Deva
Jai Guru Deva
Jai Guru Deva
Jai Guru Deva
Jai Guru Deva
Jai Guru Deva",1969-12-12,"December 12, 1969",Across the Universe by The Beatles,False,https://images.genius.com/3303a78998d4976e9f996a49b23d8493.300x300x1.jpg,https://images.genius.com/3303a78998d4976e9f996a49b23d8493.587x587x1.jpg,complete,https://images.genius.com/3303a78998d4976e9f996a49b23d8493.300x300x1.jpg,https://images.genius.com/3303a78998d4976e9f996a49b23d8493.587x587x1.jpg,Across the Universe,Across the Universe,[],The Beatles,586
"Picture yourself in a boat on a river
With tangerine trees and marmalade skies
Somebody calls you, you answer quite slowly
A girl with kaleidoscope eyes

Cellophane flowers of yellow and green
Towering over your head
Look for the girl with the sun in her eyes
And she's gone

Lucy in the sky with diamonds
Lucy in the sky with diamonds
Lucy in the sky with diamonds
Ahh

Follow her down to a bridge by a fountain
Where rocking horse people eat marshmallow pies
Everyone smiles as you drift past the flowers
That grow so incredibly high

Newspaper taxis appear on the shore
Waiting to take you away
Climb in the back with your head in the clouds
And you're gone

Lucy in the sky with diamonds
Lucy in the sky with diamonds
Lucy in the sky with diamonds
Ahh

Picture yourself on a train in a station
With plasticine porters with looking glass ties
Suddenly, someone is there at the turnstile
The girl with kaleidoscope eyes

Lucy in the sky with diamonds
Lucy in the sky with diamonds
Lucy in the sky with diamonds
Ahh

Lucy in the sky with diamonds
Lucy in the sky with diamonds
Lucy in the sky with diamonds
Ahh

Lucy in the sky with diamonds
Lucy in the sky with diamonds
Lucy in the sky with diamonds
Ahh",1967-05-26,"May 26, 1967",Lucy in the Sky with Diamonds by The Beatles,False,https://images.genius.com/0e36e5abf5d93b95a6d8c30652b66e15.300x300x1.jpg,https://images.genius.com/0e36e5abf5d93b95a6d8c30652b66e15.1000x1000x1.jpg,complete,https://images.genius.com/0e36e5abf5d93b95a6d8c30652b66e15.300x300x1.jpg,https://images.genius.com/0e36e5abf5d93b95a6d8c30652b66e15.1000x1000x1.jpg,Lucy in the Sky with Diamonds,Lucy in the Sky with Diamonds,[],The Beatles,586
"Let me take you down, 'cause I'm going to
Strawberry Fields
Nothing is real, and nothing to get hung about
Strawberry Fields forever

Living is easy with eyes closed
Misunderstanding all you see
It's getting hard to be someone, but it all works out
It doesn't matter much to me

Let me take you down, 'cause I'm going to
Strawberry Fields
Nothing is real, and nothing to get hung about
Strawberry Fields forever

No one I think is in my tree
I mean it must be high or low
That is you can't, you know, tune in, but it's all right
That is I think it's not too bad

Let me take you down, 'cause I'm going to
Strawberry Fields
Nothing is real, and nothing to get hung about
Strawberry Fields forever

Always, no, sometimes think it's me
But you know I know when it's a dream
I think a ""no"", I mean, a ""yes"", but it's all wrong
That is I think I disagree

Let me take you down, 'cause I'm going to
Strawberry Fields
Nothing is real, and nothing to get hung about
Strawberry Fields forever
Strawberry Fields forever
Strawberry Fields forever
Cranberry sauce",1967-02-13,"February 13, 1967",Strawberry Fields Forever by The Beatles,True,https://images.genius.com/0c3530be8752f50f543852929adf0a1f.300x300x1.jpg,https://images.genius.com/0c3530be8752f50f543852929adf0a1f.600x600x1.jpg,complete,https://images.genius.com/0af932e711a2b7763f057cc2ff0a9a77.300x300x1.jpg,https://images.genius.com/0af932e711a2b7763f057cc2ff0a9a77.1000x1000x1.jpg,Strawberry Fields Forever,Strawberry Fields Forever,[],The Beatles,586
"I look at you all, see the love there that's sleeping
While my guitar gently weeps
I look at the floor, and I see it needs sweeping
Still my guitar gently weeps

I don't know why nobody told you
How to unfold your love
I don't know how someone controlled you
They bought and sold you

I look at the world, and I notice it's turning
While my guitar gently weeps
With every mistake, we must surely be learning
Still my guitar gently weeps


I don't know how you were diverted
You were perverted too
I don't know how you were inverted
No one alerted you

I look at you all, see the love there that's sleeping
While my guitar gently weeps
(I look) Look at you all
Still my guitar gently weeps

Oh, oh
Oh, oh, oh, oh, oh, oh, oh
Oh, oh, oh, oh
Yeah, yeah, yeah, yeah, yeah
Yeah, yeah, yeah, yeah, oh, ooh",1968-11-22,"November 22, 1968",While My Guitar Gently Weeps by The Beatles (Ft. Eric Clapton),True,https://images.genius.com/6862fc86bdaf0ab3e409a6f46cc20c9b.300x300x1.png,https://images.genius.com/6862fc86bdaf0ab3e409a6f46cc20c9b.1000x1000x1.png,complete,https://images.rapgenius.com/2411f0b2ff08a92ec8921cd41325c4e2.300x302x1.jpg,https://images.rapgenius.com/2411f0b2ff08a92ec8921cd41325c4e2.746x750x1.jpg,While My Guitar Gently Weeps,While My Guitar Gently Weeps (Ft. Eric Clapton),"[{'api_path': '/artists/19272', 'header_image_url': 'https://images.genius.com/9434009b4db9428368b67c913202bc8f.928x523x1.jpg', 'id': 19272, 'image_url': 'https://images.genius.com/92c857da231629de31b2384bb9747484.800x800x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Eric Clapton', 'url': 'https://genius.com/artists/Eric-clapton'}]",The Beatles,586
"Michelle, ma belle
These are words that go together well
My Michelle

Michelle, ma belle
Sont des mots qui vont très bien ensemble
Très bien ensemble

I love you, I love you, I love you
That's all I want to say
Until I find a way
I will say the only words I know that you'll understand

Michelle, ma belle
Sont des mots qui vont très bien ensemble
Très bien ensemble

I need to, I need to, I need to
I need to make you see
Oh, what you mean to me
Until I do, I'm hoping you will know what I mean

I love you

I want you, I want you, I want you
I think you know by now
I'll get to you somehow
Until I do I'm telling you so you'll understand

Michelle, ma belle
Sont des mots qui vont très bien ensemble
Très bien ensemble

And I will say the only words I know that you'll understand
My Michelle",1965-12-03,"December 3, 1965",Michelle by The Beatles,False,https://images.genius.com/1a5e9183169bb70366f9c0e1be9a8042.300x300x1.jpg,https://images.genius.com/1a5e9183169bb70366f9c0e1be9a8042.1000x1000x1.jpg,complete,https://images.genius.com/a92b9fe791842589b7229ad7158d32bd.225x225x1.jpg,https://images.genius.com/a92b9fe791842589b7229ad7158d32bd.225x225x1.jpg,Michelle,Michelle,[],The Beatles,586
"Billy Shears!

What would you think if I sang out of tune?
Would you stand up and walk out on me?
Lend me your ears and I'll sing you a song
And I'll try not to sing out of key

Oh, I get by with a little help from my friends
Mh, I get high with a little help from my friends
Mh, gonna try with a little help from my friends

What do I do when my love is away?
Does it worry you to be alone?
How do I feel by the end of the day?
Are you sad because you're on your own?

No, I get by with a little help from my friends
Mh, get high with a little help from my friends
Mh, gonna try with a little help from my friends

Do you need anybody?
I need somebody to love
Could it be anybody?
I want somebody to love

Would you believe in a love at first sight?
Yes, I'm certain that it happens all the time
What do you see when you turn out the light?
I can't tell you, but I know it's mine

Oh, I get by with a little help from my friends
Mh, get high with a little help from my friends
Oh, I'm gonna try with a little help from my friends

Do you need anybody?
I just need someone to love
Could it be anybody?
I want somebody to love

Oh, I get by with a little help from my friends
Mh, gonna try with a little help from my friends
Oh, I get high with a little help from my friends
Yes, I get by with a little help from my friends
With a little help from my friends",1967-05-26,"May 26, 1967",With a Little Help from My Friends by The Beatles,False,https://images.genius.com/67b40ca528a60a7cf817e956e7433799.300x169x1.jpg,https://images.genius.com/67b40ca528a60a7cf817e956e7433799.1000x562x1.jpg,complete,https://images.genius.com/e53c7949bda80396bd22672afc32d42f.300x300x1.webp,https://images.genius.com/e53c7949bda80396bd22672afc32d42f.600x599x1.webp,With a Little Help from My Friends,With a Little Help from My Friends,[],The Beatles,586
"(Help!) I need somebody
(Help!) Not just anybody
(Help!) You know I need someone
(Help!)

When I was younger so much younger than today
I never needed anybody's help in any way
But now these days are gone, I'm not so self assured
Now I find I've changed my mind and opened up the doors

Help me if you can, I'm feeling down
And I do appreciate you being 'round
Help me get my feet back on the ground
Won't you please, please help me?

And now my life has changed in oh so many ways
My independence seems to vanish in the haze
But every now and then I feel so insecure
I know that I just need you like I've never done before

Help me if you can, I'm feeling down
And I do appreciate you being 'round
Help me get my feet back on the ground
Won't you please, please help me?

When I was younger, so much younger than today
I never needed anybody's help in any way
But now these days are gone, I'm not so self assured
Now I find I've changed my mind and opened up the doors

Help me if you can, I'm feeling down
And I do appreciate you being 'round
Help me get my feet back on the ground
Won't you please, please help me?
Help me? Help me? Ooh",1965-06-19,"June 19, 1965",Help! by The Beatles,False,https://images.genius.com/7c80aae0ecfebae3da3ad31dbdcb1e49.300x169x1.jpg,https://images.genius.com/7c80aae0ecfebae3da3ad31dbdcb1e49.1000x563x1.jpg,complete,https://images.genius.com/c9366977715fe1abefc6903589db2cb8.300x300x1.jpg,https://images.genius.com/c9366977715fe1abefc6903589db2cb8.999x999x1.jpg,Help!,Help!,[],The Beatles,586
"Desmond has a barrow in the market place
Molly is the singer in a band
Desmond says to Molly, ""Girl, I like your face""
And Molly says this as she takes him by the hand

Ob-la-di, ob-la-da, life goes on, brah
La-la how their life goes on
Ob-la-di, ob-la-da, life goes on, brah
La-la how their life goes on

Desmond takes a trolley to the jeweler's store (chu chu chu)
Buys a twenty carat golden ring (Ring)
Takes it back to Molly waiting at the door
And as he gives it to her, she begins to sing (Sing)

Ob-la-di, ob-la-da, life goes on, brah
La-la how their life goes on
Ob-la-di, ob-la-da, life goes on, brah
La-la how their life goes on
Yeah

In a couple of years they have built a home sweet home
With a couple of kids running in the yard
Of Desmond and Molly Jones (Ha, ha, ha, ha, ha)

Happy ever after in the market place
Desmond lets the children lend a hand (Arm, leg)
Molly stays at home and does her pretty face
And in the evening she still sings it with the band (Yes!)

Ob-la-di, ob-la-da, life goes on, brah
La-la how their life goes on (heh-heh) (Yeah)
Ob-la-di, ob-la-da, life goes on, brah
La-la how their life goes on

In a couple of years they have built a home sweet home
With a couple of kids running in the yard
Of Desmond and Molly Jones (Ha, ha, ha, ha, ha) (Yeah)

Happy ever after in the market place
Molly lets the children lend a hand (Foot)
Desmond stays at home and does his pretty face
And in the evening she's a singer with the band (Yeah)

Ob-la-di, ob-la-da, life goes on, brah
La-la how their life goes on (Yeah)
Ob-la-di, ob-la-da, life goes on, brah
La-la how their life goes on

And if you want some fun
Take Ob-la-di-bla-da
(Ahhh)
Thank you",1968-11-22,"November 22, 1968","Ob-La-Di, Ob-La-Da by The Beatles",True,https://images.genius.com/6862fc86bdaf0ab3e409a6f46cc20c9b.300x300x1.png,https://images.genius.com/6862fc86bdaf0ab3e409a6f46cc20c9b.1000x1000x1.png,complete,https://images.genius.com/73d9b2583c1e60cb4db510446ff5b32e.300x299x1.jpg,https://images.genius.com/73d9b2583c1e60cb4db510446ff5b32e.301x300x1.jpg,"Ob-La-Di, Ob-La-Da","Ob-La-Di, Ob-La-Da",[],The Beatles,586
"I once had a girl
Or should I say, she once had me?
She showed me her room
""Isn't it good, Norwegian wood?""

She asked me to stay and she told me to sit anywhere
So I looked around and I noticed there wasn't a chair

I sat on the rug
Biding my time, drinking her wine
We talked until two
And then she said, ""It's time for bed""

She told me she worked in the morning and started to laugh
I told her I didn't and crawled off to sleep in the bath

And when I awoke
I was alone, this bird had flown
So I lit a fire
Isn't it good, Norwegian wood?",1965-12-03,"December 3, 1965",Norwegian Wood (This Bird Has Flown) by The Beatles,False,https://images.genius.com/1a5e9183169bb70366f9c0e1be9a8042.300x300x1.jpg,https://images.genius.com/1a5e9183169bb70366f9c0e1be9a8042.1000x1000x1.jpg,complete,https://images.genius.com/1a5e9183169bb70366f9c0e1be9a8042.300x300x1.jpg,https://images.genius.com/1a5e9183169bb70366f9c0e1be9a8042.1000x1000x1.jpg,Norwegian Wood (This Bird Has Flown),Norwegian Wood (This Bird Has Flown),[],The Beatles,586
